"TIME","GEO","INDIC_DE","Value"
"1991","Belarus","Population on 1 January - females",":"
"1991","Belarus","Average population - total",":"
"1991","Belarus","Average population - males",":"
"1991","Bosnia and Herzegovina","Population on 1 January - total ","4,517,921"
"1991","Bosnia and Herzegovina","Population on 1 January - males",":"
"1991","Bosnia and Herzegovina","Population on 1 January - females",":"
"1991","Bosnia and Herzegovina","Average population - total","4,452,061"
"1991","Bosnia and Herzegovina","Average population - males",":"
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,948,500"
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - males",":"
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - females",":"
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","1,967,500"
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - males",":"
"1991","Moldova","Population on 1 January - total ",":"
"1991","Moldova","Population on 1 January - males",":"
"1991","Moldova","Population on 1 January - females",":"
"1991","Moldova","Average population - total",":"
"1991","Moldova","Average population - males",":"
"1991","Monaco","Population on 1 January - total ",":"
"1991","Monaco","Population on 1 January - males",":"
"1991","Monaco","Population on 1 January - females",":"
"1991","Monaco","Average population - total",":"
"1991","Monaco","Average population - males",":"
"1991","Russia","Population on 1 January - total ",":"
"1991","Russia","Population on 1 January - males",":"
"1991","Russia","Population on 1 January - females",":"
"1991","Russia","Average population - total",":"
"1991","Russia","Average population - males",":"
"1991","San Marino","Population on 1 January - total ",":"
"1991","San Marino","Population on 1 January - males",":"
"1991","San Marino","Population on 1 January - females",":"
"1991","San Marino","Average population - total",":"
"1991","San Marino","Average population - males",":"
"1991","Ukraine","Population on 1 January - total ",":"
"1991","Ukraine","Population on 1 January - males",":"
"1991","Ukraine","Population on 1 January - females",":"
"1991","Ukraine","Average population - total",":"
"1991","Ukraine","Average population - males",":"
"1991","Armenia","Population on 1 January - total ",":"
"1991","Armenia","Population on 1 January - males",":"
"1991","Armenia","Population on 1 January - females",":"
"1991","Armenia","Average population - total",":"
"1991","Armenia","Average population - males",":"
"1991","Azerbaijan","Population on 1 January - total ",":"
"1991","Azerbaijan","Population on 1 January - males",":"
"1991","Azerbaijan","Population on 1 January - females",":"
"1991","Azerbaijan","Average population - total",":"
"1991","Azerbaijan","Average population - males",":"
"1991","Georgia","Population on 1 January - total ",":"
"1991","Georgia","Population on 1 January - males",":"
"1991","Georgia","Population on 1 January - females",":"
"1991","Georgia","Average population - total",":"
"1991","Georgia","Average population - males",":"
"1992","European Union - 27 countries (from 2019)","Population on 1 January - total ","420,413,536"
"1992","European Union - 27 countries (from 2019)","Population on 1 January - males","204,599,131"
"1992","European Union - 27 countries (from 2019)","Population on 1 January - females","215,814,405"
"1992","European Union - 27 countries (from 2019)","Average population - total","421,163,060"
"1992","European Union - 27 countries (from 2019)","Average population - males","205,006,236"
"1992","European Union - 28 countries","Population on 1 January - total ","477,925,130"
"1992","European Union - 28 countries","Population on 1 January - males","232,542,056"
"1992","European Union - 28 countries","Population on 1 January - females","245,383,074"
"1992","European Union - 28 countries","Average population - total","478,743,462"
"1992","European Union - 28 countries","Average population - males","232,981,729"
"1992","European Union - 27 countries (2007-2013)","Population on 1 January - total ","473,329,265"
"1992","European Union - 27 countries (2007-2013)","Population on 1 January - males","230,325,615"
"1992","European Union - 27 countries (2007-2013)","Population on 1 January - females","243,003,650"
"1992","European Union - 27 countries (2007-2013)","Average population - total","474,167,644"
"1992","European Union - 27 countries (2007-2013)","Average population - males","230,778,802"
"1992","Euro area (19 countries)","Population on 1 January - total ","311,610,504"
"1992","Euro area (19 countries)","Population on 1 January - males","151,481,341"
"1992","Euro area (19 countries)","Population on 1 January - females","160,129,163"
"1992","Euro area (19 countries)","Average population - total","312,361,226"
"1992","Euro area (19 countries)","Average population - males","151,904,109"
"1992","Euro area (18 countries)","Population on 1 January - total ","307,904,205"
"1992","Euro area (18 countries)","Population on 1 January - males","149,728,579"
"1992","Euro area (18 countries)","Population on 1 January - females","158,175,626"
"1992","Euro area (18 countries)","Average population - total","308,661,112"
"1992","Euro area (18 countries)","Average population - males","150,154,725"
"1992","Belgium","Population on 1 January - total ","10,021,997"
"1992","Belgium","Population on 1 January - males","4,899,232"
"1992","Belgium","Population on 1 January - females","5,122,765"
"1992","Belgium","Average population - total","10,045,158"
"1992","Belgium","Average population - males","4,911,352"
"1992","Bulgaria","Population on 1 January - total ","8,595,465"
"1992","Bulgaria","Population on 1 January - males","4,229,449"
"1992","Bulgaria","Population on 1 January - females","4,366,016"
"1992","Bulgaria","Average population - total","8,540,164"
"1992","Bulgaria","Average population - males","4,199,291"
"1992","Czechia","Population on 1 January - total ","10,312,548"
"1992","Czechia","Population on 1 January - males","5,006,002"
"1992","Czechia","Population on 1 January - females","5,306,546"
"1992","Czechia","Average population - total","10,319,123"
"1992","Czechia","Average population - males","5,009,708"
"1992","Denmark","Population on 1 January - total ","5,162,126"
"1992","Denmark","Population on 1 January - males","2,544,454"
"1992","Denmark","Population on 1 January - females","2,617,672"
"1992","Denmark","Average population - total","5,171,370"
"1992","Denmark","Average population - males","2,549,524"
"1992","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,274,564"
"1992","Germany (until 1990 former territory of the FRG)","Population on 1 January - males","38,839,103"
"1992","Germany (until 1990 former territory of the FRG)","Population on 1 January - females","41,435,461"
"1992","Germany (until 1990 former territory of the FRG)","Average population - total","80,624,598"
"1992","Germany (until 1990 former territory of the FRG)","Average population - males","39,069,592"
"1992","Germany including former GDR","Population on 1 January - total ","80,274,564"
"1992","Germany including former GDR","Population on 1 January - males","38,839,103"
"1992","Germany including former GDR","Population on 1 January - females","41,435,461"
"1992","Germany including former GDR","Average population - total","80,624,598"
"1992","Germany including former GDR","Average population - males","39,069,592"
"1992","Estonia","Population on 1 January - total ","1,554,878"
"1992","Estonia","Population on 1 January - males","726,755"
"1992","Estonia","Population on 1 January - females","828,123"
"1992","Estonia","Average population - total","1,533,091"
"1992","Estonia","Average population - males","715,030"
"1992","Ireland","Population on 1 January - total ","3,547,492"
"1992","Ireland","Population on 1 January - males","1,764,716"
"1992","Ireland","Population on 1 January - females","1,782,776"
"1992","Ireland","Average population - total","3,558,430"
"1992","Ireland","Average population - males","1,770,184"
"1992","Greece","Population on 1 January - total ","10,367,163"
"1992","Greece","Population on 1 January - males","5,105,295"
"1992","Greece","Population on 1 January - females","5,261,868"
"1992","Greece","Average population - total","10,399,061"
"1992","Greece","Average population - males","5,121,376"
"1992","Spain","Population on 1 January - total ","39,051,336"
"1992","Spain","Population on 1 January - males","19,126,029"
"1992","Spain","Population on 1 January - females","19,925,307"
"1992","Spain","Average population - total","39,157,685"
"1992","Spain","Average population - males","19,178,709"
